,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
10,0.22912819031542178,0.08621736120238495,0.07287119688566897,0.07576785739380985,0.04780422587369034,0.046560672352434315,0.09060031005316292,0.08055271069021355,0.027072279057377642,0.025044857122183444,0.01093371002193542,0.020204216687232563,0.025226183873056827,0.013677388356687257,0.032998920141726645,0.034570658884216746,0.0037698742255750416,0.010225763231800853,0.03545181096072191,0.03132181267069903
11,0.19935470290667776,0.0684346130756939,0.057632396297757266,0.07747713771621828,0.05368948304286985,0.03493068495006465,0.06426212436513212,0.046840486158064305,0.05689926875453454,0.03574633962243121,0.028106865463652667,0.018686976226340513,0.04577030864759708,0.030092682326655507,0.04629929177390701,0.02366577828700663,0.03137799630327671,0.04179815507171587,0.016890673800786727,0.0220440352096173
12,0.20008317305409234,0.08127266650990074,0.07461349006988767,0.04641523194325684,0.061155132301799295,0.03915051532671451,0.0722085308174543,0.06340437656743055,0.04156068675614536,0.046120928681546394,0.0466292592212372,0.04506692366350641,0.0172038505678025,0.01926514809404508,0.025488055781132567,0.027350175923727623,0.025119040442763852,0.02238840125824347,0.028437158273163246,0.017067254746150416
13,0.200808659827588,0.1053920350201559,0.07381894982068701,0.07793618037308811,0.05648745017781008,0.062264707418348934,0.0465943385810405,0.04271097021661467,0.05198397665696428,0.021794536546674924,0.022016386147599865,0.022743631651850713,0.0303363922181401,0.043489095006150454,0.03518645806066044,0.030026542163317096,0.014882822810062542,0.011628029357533856,0.015192661967765286,0.034706175977947014
14,0.20494433990455663,0.1086533875382817,0.09156214248599998,0.052943791075012375,0.04820392881759382,0.06372914526000986,0.04692928040346154,0.06794592466413965,0.04107679125605092,0.02413032017610371,0.02210211362006003,0.04163840535019636,0.03859786445676082,0.015718065609313252,0.024897773455245995,0.027305656002541163,0.009590569455410218,0.019475211691897573,0.023625005423119426,0.026930283354244838
15,0.19533048800611308,0.09420727360436346,0.03590870295629518,0.0874450080617633,0.04051272788514426,0.045530203238184026,0.05432875627256617,0.06738362515257978,0.04362673635553322,0.04278145545978531,0.02759443387766291,0.04284955792488685,0.0329182043768283,0.024559959931337,0.010990165827909366,0.035042399474563106,0.038702178068297184,0.02992104269094149,0.016665212680085483,0.033701868155160325
16,0.20795829032774976,0.09594979187569878,0.10137752448408259,0.06129065012156802,0.05487084158545438,0.04064886340868535,0.08054066952305348,0.03945592177739834,0.018152456728573747,0.0441031692038174,0.015784488260281553,0.02947432669389779,0.032522006199940154,0.006000816875592965,0.023423479911092435,0.03425760908993114,0.05203098929746837,0.04300935702734368,0.009973170998567977,0.009175576609802002
17,0.18205678289267926,0.09717510246615486,0.05389461611210304,0.06066904474928328,0.07074891101868117,0.054783357779466454,0.03145516020570667,0.048567612413770465,0.024645457440490237,0.08281704333904773,0.04341265356392967,0.044710059392887934,0.03831322197932985,0.02789676415813602,0.018036355093562946,0.01969049627041825,0.025550889502325067,0.037333316812577906,0.028637118694845587,0.009606036114603728
18,0.20095072565872588,0.08814755601096197,0.08185615519861808,0.05906747190810382,0.06154373300369721,0.05321686754502556,0.07255219317109511,0.038706478345334874,0.03910632767332589,0.028194588635451302,0.049368722260541065,0.019615368121299187,0.04378005949268132,0.02749035379623535,0.024789891492028458,0.003514747795814571,0.015248761115507813,0.041362917775523186,0.012615777771029018,0.03887130322900006
19,0.27687027510012724,0.0916870445219225,0.07230862048213947,0.09047142400382271,0.08353578562652464,0.06613095700417515,0.06554018431773964,0.09402735973032425,0.08293842990080574,0.07648991931241866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.23627144954162377,0.08737230878391411,0.07389793456159412,0.06598011516429664,0.03883935379734615,0.07873655096308857,0.021148895853863987,0.03673834424933921,0.03149143842522411,0.05496045112039271,0.013066910882567461,0.003957191841395009,0.047740228547692005,0.008224386780576532,0.03838377140501574,0.03665981643035125,0.05457738732725841,0.016120789563951913,0.02944068153808927,0.026391993222418846
21,0.2868505290975838,0.12985805660283747,0.07946526834913985,0.0644034005688535,0.06834566657469944,0.062407573170044,0.06530309963113431,0.05522763732300689,0.06731541842208028,0.0841028317357192,0.03672051852490141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.20014115056471424,0.08951771367645116,0.057996492512235015,0.06368134003123582,0.06655921329630422,0.08633369477049568,0.02497307669220835,0.028816826452576095,0.04971040763126214,0.047750032537263815,0.05187696140430845,0.017754380179096144,0.01649705151405209,0.03227008797576751,0.022813845113487167,0.04976976668029277,0.03307805608356912,0.014229099284722343,0.017388744506655906,0.028842059093302192
23,0.194298878082191,0.10199007131237879,0.08571097046528203,0.05590136593185773,0.05259336861602989,0.06303561020851767,0.05818970555613913,0.020698913446533823,0.03954936031354576,0.05665294923307443,0.05796753949951781,0.03614851621153757,0.028897934519555895,0.026860604427906415,0.016041735839531637,0.028471999519792325,0.040695954741999545,0.002874848937253284,0.024230530631909865,0.009189142505445108
24,0.2090288854313319,0.09887647134435697,0.09529246211824294,0.07306429674711108,0.0668936724792945,0.03395496134909065,0.03683154233838484,0.03250144839156518,0.04406496077699512,0.05016945067639766,0.0183595680145744,0.0517761285988971,0.021638219451694026,0.012652837390125633,0.03493991109147422,0.057601309595885546,0.022135544436378714,0.010036142938651715,0.030182186829548215,0.0
25,0.2323754950153542,0.09210057581918674,0.0976111695683683,0.08136638395684366,0.07518258045178915,0.036674604543854857,0.06776457101793401,0.0547521657278865,0.06894909547173327,0.05976591299996093,0.03836914371066729,0.04182040288162416,0.03662974386714785,0.01663815496764927,0.0,0.0,0.0,0.0,0.0,0.0
26,0.21220962920702816,0.0879389846721603,0.0828782637907519,0.0822435104710458,0.06232673484698144,0.043373069788273766,0.024827877437847746,0.03427470289529178,0.033271942690251306,0.014058661399758924,0.03953907494334752,0.0009854980505272985,0.06581809542714072,0.01660586403147101,0.03873292096549018,0.009043223512116148,0.029972045284976448,0.027268978881706884,0.06987440659375754,0.024756515110075095
27,0.1834727543247194,0.08102960373834234,0.0797167159422594,0.05833907753994466,0.038094731002029196,0.020683253400564434,0.045433364817441875,0.04397187730139057,0.018198767638705232,0.009173367651332741,0.03632193961334659,0.04287877609603467,0.025402432125362064,0.03950145969583113,0.052329044478810684,0.03672236214532847,0.04779955892607569,0.05159656703961661,0.046814365499752084,0.04251998102311219
28,0.2031261183814987,0.06339984934896886,0.07502411879892089,0.077640390740569,0.0422997601922272,0.04163678522431946,0.040153674638345876,0.08625455377106009,0.032471285087598854,0.03554178133501041,0.014673610193449982,0.019223915247186835,0.028460687149359534,0.04508013234246145,0.008123219283312472,0.04309732513505626,0.04368703360588719,0.023583190270981953,0.042410390045062786,0.03411217920872216
29,0.2174748588290481,0.08549173722930704,0.06336256851955298,0.06410225629822382,0.03673491773046738,0.07155456512143074,0.0336699960217575,0.0279564093668704,0.044030666986321694,0.053689739178370395,0.021071164112733142,0.02760438748626029,0.021989040634110075,0.03813381834155477,0.02984444913931664,0.05374519744732176,0.02555124888812345,0.021937386265469157,0.016374852467124956,0.045680739936635864
